Notes,County,County Code,Deaths,Population,Crude Rate,county_fips,Deaths_adjusted,Crude Rate_adjusted,label
,"Runnels County, TX",48399,Suppressed,233863,Suppressed,48399,5,2.13800387406302e-05,1
,"Rusk County, TX",48401,Suppressed,1135269,Suppressed,48401,5,4.404242518733445e-06,0
,"San Augustine County, TX",48405,Suppressed,192694,Suppressed,48405,5,2.5947875906878262e-05,1
,"San Jacinto County, TX",48407,Suppressed,571477,Suppressed,48407,5,8.749258500342095e-06,1
,"San Patricio County, TX",48409,Suppressed,1465509,Suppressed,48409,5,3.411783892149417e-06,0
,"San Saba County, TX",48411,Suppressed,132271,Suppressed,48411,5,3.780118090889159e-05,1
,"Scurry County, TX",48415,Suppressed,366853,Suppressed,48415,5,1.3629437404082834e-05,1
,"Shelby County, TX",48419,Suppressed,558726,Suppressed,48419,5,8.948930244878526e-06,1
,"Starr County, TX",48427,Suppressed,1323111,Suppressed,48427,5,3.7789724369308394e-06,0
,"Stephens County, TX",48429,Suppressed,208685,Suppressed,48429,5,2.3959556269017898e-05,1
,"Swisher County, TX",48437,Suppressed,171892,Suppressed,48437,5,2.908803202010565e-05,1
,"Taylor County, TX",48441,Suppressed,2890457,Suppressed,48441,5,1.7298302655946793e-06,0
,"Terry County, TX",48445,Suppressed,276558,Suppressed,48445,5,1.8079390218326717e-05,1
,"Titus County, TX",48449,Suppressed,681728,Suppressed,48449,5,7.334303417198648e-06,0
,"Tom Green County, TX",48451,Suppressed,2438046,Suppressed,48451,5,2.0508226670046422e-06,0
,"Trinity County, TX",48455,Suppressed,315665,Suppressed,48455,5,1.58395767665088e-05,1
,"Tyler County, TX",48457,Suppressed,468482,Suppressed,48457,5,1.0672768644259544e-05,1
,"Upshur County, TX",48459,Suppressed,857114,Suppressed,48459,5,5.833529728834204e-06,0
,"Uvalde County, TX",48463,Suppressed,583579,Suppressed,48463,5,8.567820295110002e-06,1
,"Val Verde County, TX",48465,Suppressed,1050138,Suppressed,48465,5,4.761278993808433e-06,0
,"Van Zandt County, TX",48467,Suppressed,1153038,Suppressed,48467,5,4.336370527250619e-06,0
,"Victoria County, TX",48469,Suppressed,1930871,Suppressed,48469,5,2.589504943623888e-06,0
,"Walker County, TX",48471,Suppressed,1480317,Suppressed,48471,5,3.377654921209444e-06,0
,"Waller County, TX",48473,Suppressed,943882,Suppressed,48473,5,5.297272328532592e-06,0
,"Ward County, TX",48475,Suppressed,241185,Suppressed,48475,5,2.0730974148475237e-05,1
,"Washington County, TX",48477,Suppressed,728483,Suppressed,48477,5,6.863578148014436e-06,0
,"Wharton County, TX",48481,Suppressed,907291,Suppressed,48481,5,5.510911052793426e-06,0
,"Wilbarger County, TX",48487,Suppressed,297449,Suppressed,48487,5,1.680960433553315e-05,1
,"Wilson County, TX",48493,Suppressed,926303,Suppressed,48493,5,5.397801799195296e-06,0
,"Winkler County, TX",48495,Suppressed,160332,Suppressed,48495,5,3.1185290522166505e-05,1
,"Wise County, TX",48497,Suppressed,1298929,Suppressed,48497,5,3.8493250978305976e-06,0
,"Wood County, TX",48499,Suppressed,912558,Suppressed,48499,5,5.479103793950631e-06,0
,"Yoakum County, TX",48501,Suppressed,173991,Suppressed,48501,5,2.873711858659356e-05,1
,"Young County, TX",48503,Suppressed,398210,Suppressed,48503,5,1.2556188945531252e-05,1
,"Zapata County, TX",48505,Suppressed,298205,Suppressed,48505,5,1.6766989151758018e-05,1
,"Zavala County, TX",48507,Suppressed,259339,Suppressed,48507,5,1.9279784374891552e-05,1
,"Box Elder County, UT",49003,Suppressed,1077843,Suppressed,49003,5,4.638894532877237e-06,0
,"Cache County, UT",49005,Suppressed,2419907,Suppressed,49005,5,2.0661951058449765e-06,0
,"Davis County, UT",49011,Suppressed,6599322,Suppressed,49011,5,7.576535892626546e-07,0
,"Grand County, UT",49019,Suppressed,199966,Suppressed,49019,5,2.5004250722622846e-05,1
,"Iron County, UT",49021,Suppressed,973462,Suppressed,49021,5,5.136307323757887e-06,0
,"San Juan County, UT",49037,Suppressed,322395,Suppressed,49037,5,1.5508925386559964e-05,1
,"Sanpete County, UT",49039,Suppressed,591837,Suppressed,49039,5,8.448272074912519e-06,1
,"Sevier County, UT",49041,Suppressed,447678,Suppressed,49041,5,1.1168741818896618e-05,1
,"Summit County, UT",49043,Suppressed,797931,Suppressed,49043,5,6.26620597520337e-06,0
,"Weber County, UT",49057,Suppressed,5002122,Suppressed,49057,5,9.995757800389514e-07,0
,"Addison County, VT",50001,Suppressed,806534,Suppressed,50001,5,6.199366672700717e-06,0
,"Caledonia County, VT",50005,Suppressed,672508,Suppressed,50005,5,7.434855793537029e-06,0
,"Chittenden County, VT",50007,Suppressed,3431509,Suppressed,50007,5,1.4570849151204324e-06,0
,"Grand Isle County, VT",50013,Suppressed,155221,Suppressed,50013,5,3.221213624445146e-05,1
,"Orange County, VT",50017,Suppressed,635213,Suppressed,50017,5,7.871375428399607e-06,0
,"Orleans County, VT",50019,Suppressed,592967,Suppressed,50019,5,8.43217244804517e-06,1
,"Rutland County, VT",50021,Suppressed,1348978,Suppressed,50021,5,3.706509668801122e-06,0
,"Washington County, VT",50023,Suppressed,1295163,Suppressed,50023,5,3.860517942529241e-06,0
,"Windham County, VT",50025,Suppressed,963706,Suppressed,50025,5,5.188304316876724e-06,0
,"Albemarle County, VA",51003,Suppressed,2140065,Suppressed,51003,5,2.33637763338964e-06,0
,"Alleghany County, VA",51005,Suppressed,347039,Suppressed,51005,5,1.4407602603741942e-05,1
,"Amelia County, VA",51007,Suppressed,272473,Suppressed,51007,5,1.835044206214928e-05,1
,"Amherst County, VA",51009,Suppressed,703336,Suppressed,51009,5,7.108977785866215e-06,0
,"Arlington County, VA",51013,Suppressed,4606116,Suppressed,51013,5,1.0855132610642025e-06,0
,"Augusta County, VA",51015,Suppressed,1582910,Suppressed,51015,5,3.158739283976979e-06,0
,"Bedford County, VA",51019,Suppressed,1528082,Suppressed,51019,5,3.2720757132143432e-06,0
,"Brunswick County, VA",51025,Suppressed,381398,Suppressed,51025,5,1.3109664969402041e-05,1
,"Buchanan County, VA",51027,Suppressed,529981,Suppressed,51027,5,9.434300474922685e-06,1
,"Campbell County, VA",51031,Suppressed,1183012,Suppressed,51031,5,4.226499815724608e-06,0
,"Charles City County, VA",51036,Suppressed,155418,Suppressed,51036,5,3.217130576895855e-05,1
,"Charlotte County, VA",51037,Suppressed,272423,Suppressed,51037,5,1.8353810067431898e-05,1
,"Culpeper County, VA",51047,Suppressed,989924,Suppressed,51047,5,5.050892795810587e-06,0
,"Dickenson County, VA",51051,Suppressed,343198,Suppressed,51051,5,1.4568849468819749e-05,1
,"Essex County, VA",51057,Suppressed,236182,Suppressed,51057,5,2.1170114572660067e-05,1
,"Fauquier County, VA",51061,Suppressed,1419629,Suppressed,51061,5,3.522046957338854e-06,0
,"Floyd County, VA",51063,Suppressed,330451,Suppressed,51063,5,1.513083634184796e-05,1
,"Frederick County, VA",51069,Suppressed,1670173,Suppressed,51069,5,2.993701850047869e-06,0
,"Gloucester County, VA",51073,Suppressed,801017,Suppressed,51073,5,6.242064775154585e-06,0
,"Goochland County, VA",51075,Suppressed,455856,Suppressed,51075,5,1.0968375978379138e-05,1
,"Greene County, VA",51079,Suppressed,396464,Suppressed,51079,5,1.2611485532103797e-05,1
,"Greensville County, VA",51081,Suppressed,259629,Suppressed,51081,5,1.9258249271075265e-05,1
,"Halifax County, VA",51083,Suppressed,788540,Suppressed,51083,5,6.3408324244806855e-06,0
,"Hanover County, VA",51085,Suppressed,2173189,Suppressed,51085,5,2.3007662932216203e-06,0
,"Henrico County, VA",51087,Suppressed,6638875,Suppressed,51087,5,7.531396509197718e-07,0
,"Isle of Wight County, VA",51093,Suppressed,752807,Suppressed,51093,5,6.641808591046577e-06,0
,"James City County, VA",51095,Suppressed,1420464,Suppressed,51095,5,3.519976571035943e-06,0
,"Lancaster County, VA",51103,Suppressed,247276,Suppressed,51103,5,2.0220320613403647e-05,1
,"Lee County, VA",51105,Suppressed,540949,Suppressed,51105,5,9.243015515325843e-06,1
,"Loudoun County, VA",51107,Suppressed,6668052,Suppressed,51107,5,7.498441823789016e-07,0
,"Lunenburg County, VA",51111,Suppressed,280176,Suppressed,51111,5,1.784592541830849e-05,1
,"Madison County, VA",51113,Suppressed,288113,Suppressed,51113,5,1.7354301957912345e-05,1
,"Mecklenburg County, VA",51117,Suppressed,702767,Suppressed,51117,5,7.1147336172586365e-06,0
,"Middlesex County, VA",51119,Suppressed,232229,Suppressed,51119,5,2.1530472077130763e-05,1
,"Montgomery County, VA",51121,Suppressed,2036689,Suppressed,51121,5,2.4549648964569454e-06,0
,"New Kent County, VA",51127,Suppressed,398843,Suppressed,51127,5,1.2536261135333953e-05,1
,"Northampton County, VA",51131,Suppressed,273019,Suppressed,51131,5,1.8313743732121207e-05,1
,"Northumberland County, VA",51133,Suppressed,271059,Suppressed,51133,5,1.8446168546331242e-05,1
,"Nottoway County, VA",51135,Suppressed,344818,Suppressed,51135,5,1.4500403111206492e-05,1
,"Page County, VA",51139,Suppressed,522527,Suppressed,51139,5,9.568883521808443e-06,1
,"Patrick County, VA",51141,Suppressed,406850,Suppressed,51141,5,1.2289541600098317e-05,1
,"Pittsylvania County, VA",51143,Suppressed,1366329,Suppressed,51143,5,3.6594407349913528e-06,0
,"Powhatan County, VA",51145,Suppressed,593944,Suppressed,51145,5,8.418302062147272e-06,1
,"Prince Edward County, VA",51147,Suppressed,485276,Suppressed,51147,5,1.030341496385562e-05,1
,"Prince George County, VA",51149,Suppressed,789861,Suppressed,51149,5,6.330227723612129e-06,0
,"Prince William County, VA",51153,Suppressed,8586265,Suppressed,51153,5,5.823253766334955e-07,0
,"Richmond County, VA",51159,Suppressed,199621,Suppressed,51159,5,2.504746494607281e-05,1
,"Roanoke County, VA",51161,Suppressed,2004080,Suppressed,51161,5,2.4949103828190493e-06,0
,"Shenandoah County, VA",51171,Suppressed,895526,Suppressed,51171,5,5.583310813979717e-06,0
,"Southampton County, VA",51175,Suppressed,394795,Suppressed,51175,5,1.266480071936068e-05,1
,"Spotsylvania County, VA",51177,Suppressed,2619405,Suppressed,51177,5,1.9088304405008007e-06,0
,"Stafford County, VA",51179,Suppressed,2782739,Suppressed,51179,5,1.7967908596530252e-06,0
,"Tazewell County, VA",51185,Suppressed,957907,Suppressed,51185,5,5.219713395976854e-06,0
,"Warren County, VA",51187,Suppressed,808631,Suppressed,51187,5,6.183290029692159e-06,0
,"Washington County, VA",51191,Suppressed,1178538,Suppressed,51191,5,4.242544576415865e-06,0
,"Westmoreland County, VA",51193,Suppressed,379962,Suppressed,51193,5,1.3159210657907897e-05,1
,"York County, VA",51199,Suppressed,1414313,Suppressed,51199,5,3.535285329343646e-06,0
,"Alexandria city, VA",51510,Suppressed,3107255,Suppressed,51510,5,1.609137325388486e-06,0
,"Bristol city, VA",51520,Suppressed,381726,Suppressed,51520,5,1.3098400423340302e-05,1
,"Chesapeake city, VA",51550,Suppressed,4896697,Suppressed,51550,5,1.0210964656379596e-06,0
,"Colonial Heights city, VA",51570,Suppressed,382936,Suppressed,51570,5,1.3057012137798483e-05,1
,"Danville city, VA",51590,Suppressed,965214,Suppressed,51590,5,5.180198380877194e-06,0
,"Emporia city, VA",51595,Suppressed,123331,Suppressed,51595,5,4.054130753825072e-05,1
,"Fredericksburg city, VA",51630,Suppressed,541847,Suppressed,51630,5,9.227697117451975e-06,1
,"Hampton city, VA",51650,Suppressed,3052100,Suppressed,51650,5,1.6382163100815832e-06,0
,"Harrisonburg city, VA",51660,Suppressed,1057483,Suppressed,51660,5,4.728208396730728e-06,0
,"Lexington city, VA",51678,Suppressed,154710,Suppressed,51678,5,3.23185314459311e-05,1
,"Lynchburg city, VA",51680,Suppressed,1629294,Suppressed,51680,5,3.0688138543442742e-06,0
,"Manassas city, VA",51683,Suppressed,842187,Suppressed,51683,5,5.936923747338774e-06,0
,"Martinsville city, VA",51690,Suppressed,307683,Suppressed,51690,5,1.6250491577370215e-05,1
,"Newport News city, VA",51700,Suppressed,3992515,Suppressed,51700,5,1.2523434476764647e-06,0
,"Norfolk city, VA",51710,Suppressed,5325057,Suppressed,51710,5,9.389570853419973e-07,0
,"Petersburg city, VA",51730,Suppressed,711188,Suppressed,51730,5,7.030489828287317e-06,0
,"Portsmouth city, VA",51740,Suppressed,2129780,Suppressed,51740,5,2.3476603217233703e-06,0
,"Radford city, VA",51750,Suppressed,368250,Suppressed,51750,5,1.3577732518669381e-05,1
,"Roanoke city, VA",51770,Suppressed,2129113,Suppressed,51770,5,2.348395787353701e-06,0
,"Suffolk city, VA",51800,Suppressed,1788117,Suppressed,51800,5,2.796237606375869e-06,0
,"Winchester city, VA",51840,Suppressed,575868,Suppressed,51840,5,8.682545305521404e-06,1
,"Asotin County, WA",53003,Suppressed,474056,Suppressed,53003,5,1.0547277114940006e-05,1
,"Benton County, WA",53005,Suppressed,3809359,Suppressed,53005,5,1.312556784487889e-06,0
,"Chelan County, WA",53007,Suppressed,1580237,Suppressed,53007,5,3.1640823496728653e-06,0
,"Cowlitz County, WA",53015,Suppressed,2221380,Suppressed,53015,5,2.2508530733147865e-06,0
,"Douglas County, WA",53017,Suppressed,830136,Suppressed,53017,5,6.023109466400686e-06,0
,"Franklin County, WA",53021,Suppressed,1632661,Suppressed,53021,5,3.0624851086661593e-06,0
,"Garfield County, WA",53023,Suppressed,49867,Suppressed,53023,5,0.00010026670944712936,1
,"Grant County, WA",53025,Suppressed,1907336,Suppressed,53025,5,2.62145736252029e-06,0
,"Island County, WA",53029,Suppressed,1731866,Suppressed,53029,5,2.8870593914309767e-06,0
,"Jefferson County, WA",53031,Suppressed,647078,Suppressed,53031,5,7.727043725795036e-06,0
,"Kitsap County, WA",53035,Suppressed,5514728,Suppressed,53035,5,9.06663030343473e-07,0
,"Lewis County, WA",53041,Suppressed,1637294,Suppressed,53041,5,3.053819289632772e-06,0
,"Mason County, WA",53045,Suppressed,1287896,Suppressed,53045,5,3.882301055364719e-06,0
,"Okanogan County, WA",53047,Suppressed,891542,Suppressed,53047,5,5.608260743745107e-06,0
,"Skagit County, WA",53057,Suppressed,2552691,Suppressed,53057,5,1.95871729089028e-06,0
,"Skamania County, WA",53059,Suppressed,239996,Suppressed,53059,5,2.083368056134269e-05,1
,"Thurston County, WA",53067,Suppressed,5466998,Suppressed,53067,5,9.14578713948679e-07,0
,"Walla Walla County, WA",53071,Suppressed,1280382,Suppressed,53071,5,3.905084576321754e-06,0
,"Whatcom County, WA",53073,Suppressed,4362054,Suppressed,53073,5,1.1462489918740117e-06,0
,"Yakima County, WA",53077,Suppressed,5244487,Suppressed,53077,5,9.533820943783443e-07,0
,"Berkeley County, WV",54003,Suppressed,2209364,Suppressed,54003,5,2.263094718661117e-06,0
,"Boone County, WV",54005,Suppressed,532628,Suppressed,54005,5,9.387414856147255e-06,1
,"Brooke County, WV",54009,Suppressed,526854,Suppressed,54009,5,9.490295224103831e-06,1
,"Cabell County, WV",54011,Suppressed,2101147,Suppressed,54011,5,2.3796526373452213e-06,0
,"Hancock County, WV",54029,Suppressed,676241,Suppressed,54029,5,7.393813743916739e-06,0
,"Jackson County, WV",54035,Suppressed,633252,Suppressed,54035,5,7.895750822737235e-06,0
,"Jefferson County, WV",54037,Suppressed,1133907,Suppressed,54037,5,4.409532704181207e-06,0
,"Kanawha County, WV",54039,Suppressed,4203528,Suppressed,54039,5,1.1894770297711826e-06,0
,"Lewis County, WV",54041,Suppressed,361729,Suppressed,54041,5,1.3822502481139196e-05,1
,"Marion County, WV",54049,Suppressed,1240161,Suppressed,54049,5,4.031734589299292e-06,0
,"Mason County, WV",54053,Suppressed,587843,Suppressed,54053,5,8.505672432945532e-06,1
,"Mingo County, WV",54059,Suppressed,577558,Suppressed,54059,5,8.65713919640971e-06,1
,"Monongalia County, WV",54061,Suppressed,2092572,Suppressed,54061,5,2.3894040444008615e-06,0
,"Morgan County, WV",54065,Suppressed,372113,Suppressed,54065,5,1.3436778612948218e-05,1
,"Nicholas County, WV",54067,Suppressed,568827,Suppressed,54067,5,8.790018757900029e-06,1
,"Ohio County, WV",54069,Suppressed,974560,Suppressed,54069,5,5.130520439993433e-06,0
,"Putnam County, WV",54079,Suppressed,1206159,Suppressed,54079,5,4.145390450181112e-06,0
,"Raleigh County, WV",54081,Suppressed,1708467,Suppressed,54081,5,2.926600279665923e-06,0
,"Randolph County, WV",54083,Suppressed,636087,Suppressed,54083,5,7.860559954848944e-06,0
,"Upshur County, WV",54097,Suppressed,529626,Suppressed,54097,5,9.440624138543048e-06,1
,"Wayne County, WV",54099,Suppressed,919904,Suppressed,54099,5,5.435349775628761e-06,0
,"Wetzel County, WV",54103,Suppressed,362141,Suppressed,54103,5,1.380677691838262e-05,1
,"Wood County, WV",54107,Suppressed,1900398,Suppressed,54107,5,2.631027816278485e-06,0
,"Adams County, WI",55001,Suppressed,449259,Suppressed,55001,5,1.1129437585001079e-05,1
,"Barron County, WI",55005,Suppressed,1001689,Suppressed,55005,5,4.991569239554393e-06,0
,"Bayfield County, WI",55007,Suppressed,331721,Suppressed,55007,5,1.5072907654323965e-05,1
,"Brown County, WI",55009,Suppressed,5432657,Suppressed,55009,5,9.203599638261719e-07,0
,"Calumet County, WI",55015,Suppressed,1040079,Suppressed,55015,5,4.80732713572719e-06,0
,"Chippewa County, WI",55017,Suppressed,1341959,Suppressed,55017,5,3.725896245712425e-06,0
,"Columbia County, WI",55021,Suppressed,1227570,Suppressed,55021,5,4.0730874817729335e-06,0
,"Crawford County, WI",55023,Suppressed,366656,Suppressed,55023,5,1.3636760342119044e-05,1
,"Dodge County, WI",55027,Suppressed,1934297,Suppressed,55027,5,2.5849184484078714e-06,0
,"Door County, WI",55029,Suppressed,613663,Suppressed,55029,5,8.147794473513964e-06,1
,"Douglas County, WI",55031,Suppressed,960305,Suppressed,55031,5,5.2066791279853795e-06,0
,"Fond du Lac County, WI",55039,Suppressed,2215010,Suppressed,55039,5,2.2573261520264016e-06,0
,"Grant County, WI",55043,Suppressed,1118248,Suppressed,55043,5,4.471280073829776e-06,0
,"Green County, WI",55045,Suppressed,791275,Suppressed,55045,5,6.31891567407033e-06,0
,"Jefferson County, WI",55055,Suppressed,1799920,Suppressed,55055,5,2.7779012400551134e-06,0
,"Juneau County, WI",55057,Suppressed,574564,Suppressed,55057,5,8.702250750134014e-06,1
,"Kenosha County, WI",55059,Suppressed,3583878,Suppressed,55059,5,1.3951367764192866e-06,0
,"Kewaunee County, WI",55061,Suppressed,450441,Suppressed,55061,5,1.1100232882885883e-05,1
,"La Crosse County, WI",55063,Suppressed,2498191,Suppressed,55063,5,2.001448247952218e-06,0
,"Lafayette County, WI",55065,Suppressed,366369,Suppressed,55065,5,1.3647442878627831e-05,1
,"Lincoln County, WI",55069,Suppressed,633250,Suppressed,55069,5,7.895775759968418e-06,0
,"Manitowoc County, WI",55071,Suppressed,1782770,Suppressed,55071,5,2.8046242644872868e-06,0
,"Marathon County, WI",55073,Suppressed,2906129,Suppressed,55073,5,1.720501739599309e-06,0
,"Marinette County, WI",55075,Suppressed,920362,Suppressed,55075,5,5.4326449809966075e-06,0
,"Marquette County, WI",55077,Suppressed,336417,Suppressed,55077,5,1.4862506948221999e-05,1
,"Menominee County, WI",55078,Suppressed,97654,Suppressed,55078,5,5.1201179675179716e-05,1
,"Monroe County, WI",55081,Suppressed,967608,Suppressed,55081,5,5.167381832312259e-06,0
,"Oconto County, WI",55083,Suppressed,820111,Suppressed,55083,5,6.0967356857791206e-06,0
,"Oneida County, WI",55085,Suppressed,796197,Suppressed,55085,5,6.2798528504880075e-06,0
,"Outagamie County, WI",55087,Suppressed,3862814,Suppressed,55087,5,1.2943931548347914e-06,0
,"Ozaukee County, WI",55089,Suppressed,1895915,Suppressed,55089,5,2.637249032788917e-06,0
,"Polk County, WI",55095,Suppressed,955229,Suppressed,55095,5,5.23434694717183e-06,0
,"Portage County, WI",55097,Suppressed,1525377,Suppressed,55097,5,3.2778781901130017e-06,0
,"Price County, WI",55099,Suppressed,316430,Suppressed,55099,5,1.5801283064184813e-05,1
